ID_firm_anonym,weights1_all_sample,weights2_3600,weights2_all,lis_e34
F2150,2.82258057594299,4.29813718795776,3.61913704872131,180000
F2151,19.230770111084,30.7781753540039,24.3629093170166,15000
F2155,20,32.0093002319336,25.337423324585,40000
F2160,16.25,26.0075569152832,20.5866565704346,60000
F2163,18.235294342041,29.1849498748779,23.1017684936523,30000
F2167,2.26244354248047,3.62096166610718,2.86622452735901,100000
F2168,2.26244354248047,3.62096166610718,2.86622452735901,45600
F2174,20,32.0093002319336,25.337423324585,12000
F2180,5.87044525146484,9.39544296264648,7.43709850311279,82000
F2183,2.68817186355591,4.09346389770508,3.44679713249207,50000
F2185,4.93421030044556,7.89703130722046,6.25100898742676,60000
F2194,2.82258057594299,4.29813718795776,3.61913704872131,70000
F2195,3.22580647468567,4.91215658187866,4.13615655899048,10000
F2199,4.12563180923462,6.60293006896973,5.22664451599121,25000
F2203,3.65471625328064,5.84924554824829,4.63005447387695,35000
F2205,7.98509454727173,12.7798652648926,10.1160860061646,15000
F2206,2.26244354248047,3.62096166610718,2.86622452735901,18600
F2209,3.94736838340759,6.31762504577637,5.00080728530884,40000
F2210,2.99539160728455,4.56128835678101,3.84071683883667,20000
F2211,4.79876136779785,7.68025016784668,6.07941293716431,20000
F2223,16.153844833374,25.8536643981934,20.4648418426514,160000
F2224,3.22580647468567,4.91215658187866,4.13615655899048,30000
F2228,20.769229888916,33.2404289245605,26.311939239502,40000
F2230,10.5882349014282,16.9461002349854,13.41392993927,42000
F2231,4.80769205093384,7.69454336166382,6.09072685241699,30000
F2232,6.92041540145874,11.0758829116821,8.76727485656738,80000
F2235,3.22580647468567,4.91215658187866,4.13615655899048,50000
F2237,2.71493220329285,4.34515428543091,3.43946933746338,80000
F2244,2.63157892227173,4.21175003051758,3.33387160301209,50000
F2246,4.45344161987305,7.12757778167725,5.64193677902222,50000
F2250,5.65610837936401,9.05240440368652,7.16556119918823,70000
F2253,5.0904974937439,8.14716339111328,6.44900512695313,50000
F2257,5.87044525146484,9.39544296264648,7.43709850311279,24000
F2263,4.00278472900391,6.40631723403931,5.07101249694824,46000
F2266,3.6199095249176,5.79353857040405,4.58595895767212,15000
F2275,9.1163158416748,14.5903453826904,11.5491981506348,50000
F2277,20.5882358551025,32.9507522583008,26.0826416015625,12000
F2278,3.95927572250366,6.33668279647827,5.01589250564575,60000
F2279,3.67647051811218,5.88406229019165,4.65761470794678,10000
F2286,2.71493220329285,4.34515428543091,3.43946933746338,27000
F2288,6.25,10.0029067993164,7.91794490814209,60000
F2292,4.00278472900391,6.40631723403931,5.07101249694824,30000
F2293,3.22580647468567,4.91215658187866,4.13615655899048,100000
F2298,3.67647051811218,5.88406229019165,4.65761470794678,200000
F2302,5.19031143188477,8.30691242218018,6.57545614242554,15000
F2306,4.52488708496094,7.24192333221436,5.73244905471802,15000
F2308,3.16742062568665,5.06934642791748,4.01271390914917,60000
F2309,2.82258057594299,4.29813718795776,3.61913704872131,20000
F2311,29.4117641448975,47.0725021362305,37.2609176635742,18000
F2314,21.25,34.0098838806152,26.921012878418,37500
F2315,6.03715181350708,9.66225051879883,7.64829349517822,60000
F2316,4.45344161987305,7.12757778167725,5.64193677902222,120000
F2322,20,32.0093002319336,25.337423324585,150000
F2324,4.79105663299561,7.66791915893555,6.06965208053589,34000
F2325,9.1163158416748,14.5903453826904,11.5491981506348,40000
F2329,4.12563180923462,6.60293006896973,5.22664451599121,35000
F2330,5.37330293655396,8.5997838973999,6.8072829246521,80000
F2331,3.16742062568665,5.06934642791748,4.01271390914917,40000
F2333,2.41935467720032,3.68411755561829,3.10211753845215,10000
F2335,3.95927572250366,6.33668279647827,5.01589250564575,32000
F2337,4.17681837081909,6.6848521232605,5.29149103164673,25000
F2338,20,32.0093002319336,25.337423324585,40000
F2339,3.95927572250366,6.33668279647827,5.01589250564575,31000
F2345,13.9999990463257,22.4065093994141,17.7361965179443,30000
F2348,31.1764717102051,49.8968544006348,39.4965744018555,82000
F2353,22.5,36.0104637145996,28.504602432251,168000
F2356,2.82258057594299,4.29813718795776,3.61913704872131,20000
F2357,14.9999990463257,24.0069751739502,19.0030670166016,25000
F2361,2.82258057594299,4.29813718795776,3.61913704872131,200000
F2366,3.16742062568665,5.06934642791748,4.01271390914917,25000
F2368,9.90712070465088,15.8560009002686,12.55104637146,78000
F2371,17.6923084259033,28.3159217834473,22.413875579834,75000
F2372,2.82258057594299,4.29813718795776,3.61913704872131,40000
F2373,4.25871706008911,6.81592798233032,5.39524602890015,40000
F2376,6.92041540145874,11.0758829116821,8.76727485656738,70000
F2377,4.95356035232544,7.92800045013428,6.27552318572998,30000
F2378,2.9032256603241,4.42094087600708,3.72254085540771,30000
F2379,16.25,26.0075569152832,20.5866565704346,150000
F2381,4.24208116531372,6.78930282592773,5.37417078018188,21000
F2383,2.26244354248047,3.62096166610718,2.86622452735901,10000
F2387,4.52488708496094,7.24192333221436,5.73244905471802,85000
F2390,6.65424537658691,10.6498870849609,8.43007183074951,25000
F2392,3.65471625328064,5.84924554824829,4.63005447387695,21850
F2393,4.80769205093384,7.69454336166382,6.09072685241699,30000
F2395,20.769229888916,33.2404289245605,26.311939239502,130000
F2398,3.11085963249207,4.97882223129272,3.94105839729309,20000
F2401,3.22580647468567,4.91215658187866,4.13615655899048,200000
F2402,4.73684215545654,7.58115005493164,6.00096845626831,15000
F2405,3.94736838340759,6.31762504577637,5.00080728530884,16000
F2407,2.99539160728455,4.56128835678101,3.84071683883667,18000
F2408,10,16.0046501159668,12.6687116622925,46000
F2409,3.22580647468567,4.91215658187866,4.13615655899048,150000
F2410,23.75,38.011043548584,30.0881900787354,20000
F2414,3.22580647468567,4.91215658187866,4.13615655899048,70000
F2415,16.25,26.0075569152832,20.5866565704346,70000
F2418,23.0769233703613,36.9338073730469,29.2354888916016,12800
F2419,6.92041540145874,11.0758829116821,8.76727485656738,30000
F2427,3.94736838340759,6.31762504577637,5.00080728530884,217500
F2428,5.88235330581665,9.41450023651123,7.45218372344971,12000
F2430,13.9999990463257,22.4065093994141,17.7361965179443,15000
F2434,6.07287454605103,9.71942329406738,7.69355010986328,43000
F2435,4.60526323318481,7.37056255340576,5.8342752456665,60000
F2438,5.26315784454346,8.42350006103516,6.66774320602417,30000
F2441,5.46558713912964,8.74748134613037,6.92419481277466,28000
F2444,3.22580647468567,4.91215658187866,4.13615655899048,50000
F2445,4.85829925537109,7.77553844451904,6.15483951568604,40000
F2451,23.0769233703613,36.9338073730469,29.2354888916016,58900
F2453,5.87044525146484,9.39544296264648,7.43709850311279,18000
F2456,4.80769205093384,7.69454336166382,6.09072685241699,50000
F2458,2.26244354248047,3.62096166610718,2.86622452735901,40000
F2460,4.69892072677612,7.52045869827271,5.9529275894165,30000
F2461,2.63157892227173,4.21175003051758,3.33387160301209,30000
F2468,4.73684215545654,7.58115005493164,6.00096845626831,25000
F2470,2.26244354248047,3.62096166610718,2.86622452735901,80000
F2474,5.9210524559021,9.47643756866455,7.50121116638184,40000
F2478,3.22580647468567,4.91215658187866,4.13615655899048,10000
F2479,3.22580647468567,4.91215658187866,4.13615655899048,70000
F2483,23.75,38.011043548584,30.0881900787354,121385
F2487,16.153844833374,25.8536643981934,20.4648418426514,14000
F2488,5.87044525146484,9.39544296264648,7.43709850311279,20000
F2489,4.80769205093384,7.69454336166382,6.09072685241699,15000
F2490,2.68817186355591,4.09346389770508,3.44679713249207,20000
F2492,16.153844833374,25.8536643981934,20.4648418426514,36000
F2495,3.61842107772827,5.79115629196167,4.58407354354858,12000
F2496,4.45344161987305,7.12757778167725,5.64193677902222,125000
F2504,4.85829925537109,7.77553844451904,6.15483951568604,25000
F2507,4.27631568908691,6.84409379959106,5.41754102706909,40000
F2509,10,16.0046501159668,12.6687116622925,292000
F2512,4.24208116531372,6.78930282592773,5.37417078018188,350000
F2513,5.37330293655396,8.5997838973999,6.8072829246521,45000
F2515,3.65471625328064,5.84924554824829,4.63005447387695,50000
F2517,4.52488708496094,7.24192333221436,5.73244905471802,40000
F2520,3.11085963249207,4.97882223129272,3.94105839729309,16000
F2522,2.26244354248047,3.62096166610718,2.86622452735901,12000
F2523,4.60526323318481,7.37056255340576,5.8342752456665,30000
F2525,5.46558713912964,8.74748134613037,6.92419481277466,40000
F2528,4.07239818572998,6.51773071289063,5.15920352935791,15000
F2531,28.235294342041,45.1896018981934,35.7704811096191,100000
F2534,2.63157892227173,4.21175003051758,3.33387160301209,11000
F2535,2.41935467720032,3.68411755561829,3.10211753845215,13000
F2541,3.22580647468567,4.91215658187866,4.13615655899048,25000
F2543,4.79876136779785,7.68025016784668,6.07941293716431,40000
F2550,4.79105663299561,7.66791915893555,6.06965208053589,56710
F2555,2.41935467720032,3.68411755561829,3.10211753845215,100000
F2556,2.26244354248047,3.62096166610718,2.86622452735901,70000
F2567,4.85829925537109,7.77553844451904,6.15483951568604,80000
F2568,4.52488708496094,7.24192333221436,5.73244905471802,50000
F2569,5.3233962059021,8.51990985870361,6.74405717849731,150000
F2573,3.22580647468567,4.91215658187866,4.13615655899048,80000
F2576,2.71493220329285,4.34515428543091,3.43946933746338,33000
F2578,3.22580647468567,4.91215658187866,4.13615655899048,10000
F2579,4.17681837081909,6.6848521232605,5.29149103164673,30000
F2594,3.22580647468567,4.91215658187866,4.13615655899048,20000
F2599,4.79876136779785,7.68025016784668,6.07941293716431,20000
F2600,4.93421030044556,7.89703130722046,6.25100898742676,75000
F2602,4.12563180923462,6.60293006896973,5.22664451599121,10000
F2604,5.37330293655396,8.5997838973999,6.8072829246521,15000
F2605,4.25871706008911,6.81592798233032,5.39524602890015,15000
F2610,4.80769205093384,7.69454336166382,6.09072685241699,30000
F2618,2.26244354248047,3.62096166610718,2.86622452735901,35000
F2619,3.82875061035156,6.1277813911438,4.85053396224976,46000
F2620,4.45344161987305,7.12757778167725,5.64193677902222,20000
F2621,10.5882349014282,16.9461002349854,13.41392993927,18000
F2623,3.82875061035156,6.1277813911438,4.85053396224976,15000
F2628,4.12563180923462,6.60293006896973,5.22664451599121,160000
F2629,22.3076915740967,35.7026824951172,28.2609729766846,30300
F2631,4.52488708496094,7.24192333221436,5.73244905471802,20000
F2642,1.61290323734283,2.45607829093933,2.06807827949524,120000
F2643,2.26244354248047,3.62096166610718,2.86622452735901,24000
F2647,23.529411315918,37.6580009460449,29.8087329864502,40000
F2650,5.06072902679443,8.09951972961426,6.41129207611084,50000
F2652,5.72265100479126,9.15890312194824,7.24986171722412,10000
F2656,3.06451606750488,4.66654872894287,3.9293487071991,90000
F2657,5.19031143188477,8.30691242218018,6.57545614242554,15000
F2658,4.52488708496094,7.24192333221436,5.73244905471802,45000
F2661,2.68817186355591,4.09346389770508,3.44679713249207,32000
F2662,3.22580647468567,4.91215658187866,4.13615655899048,30000
F2665,3.04659485816956,4.63925886154175,3.90636992454529,95000
F2668,4.80769205093384,7.69454336166382,6.09072685241699,50000
F2673,2.68817186355591,4.09346389770508,3.44679713249207,30000
F2675,4.00278472900391,6.40631723403931,5.07101249694824,30000
F2676,3.82875061035156,6.1277813911438,4.85053396224976,40000
F2677,4.52488708496094,7.24192333221436,5.73244905471802,15000
F2680,3.22580647468567,4.91215658187866,4.13615655899048,20000
F2681,4.79105663299561,7.66791915893555,6.06965208053589,20000
F2684,7.05350017547607,11.2888813018799,8.93587684631348,20000
F2685,3.65471625328064,5.84924554824829,4.63005447387695,25000
F2686,19.230770111084,30.7781753540039,24.3629093170166,10000
F2688,30.5882358551025,48.9554023742676,38.7513542175293,10000
F2691,2.99539160728455,4.56128835678101,3.84071683883667,25000
F2693,5.10835933685303,8.17575073242188,6.47163343429565,27000
F2696,5.59210538864136,8.94996929168701,7.08447742462158,15000
F2699,3.15789484977722,5.05410051345825,4.00064611434937,20000
F2706,3.15789484977722,5.05410051345825,4.00064611434937,15000
F2712,2.63157892227173,4.21175003051758,3.33387160301209,18000
F2715,8.91668891906738,14.2708492279053,11.2962961196899,10000
F2716,2.82258057594299,4.29813718795776,3.61913704872131,15000
F2723,2.63157892227173,4.21175003051758,3.33387160301209,13000
F2724,22.3076915740967,35.7026824951172,28.2609729766846,126000
F2727,3.6199095249176,5.79353857040405,4.58595895767212,25000
F2729,4.21052646636963,6.73880052566528,5.33419466018677,21000
F2733,6.12190580368042,9.79789638519287,7.75566625595093,50000
F2740,10,16.0046501159668,12.6687116622925,32000
F2741,5.04698896408081,8.07752990722656,6.39388513565063,50000
F2745,2.68817186355591,4.09346389770508,3.44679713249207,45000
F2748,23.529411315918,37.6580009460449,29.8087329864502,40000
F2750,5.19031143188477,8.30691242218018,6.57545614242554,10000
F2756,13.9999990463257,22.4065093994141,17.7361965179443,45000
F2761,10,16.0046501159668,12.6687116622925,30000
F2769,5.37330293655396,8.5997838973999,6.8072829246521,51000
F2772,25.294116973877,40.482349395752,32.0443878173828,15000
F2773,4.85829925537109,7.77553844451904,6.15483951568604,15000
F2777,4.25101184844971,6.80359649658203,5.38548469543457,20000
F2781,9.44902801513672,15.1228399276733,11.9707021713257,50000
F2782,20,32.0093002319336,25.337423324585,20000
F2785,4.95356035232544,7.92800045013428,6.27552318572998,90000
F2787,14.9999990463257,24.0069751739502,19.0030670166016,15000
F2790,4.25101184844971,6.80359649658203,5.38548469543457,42000
F2791,17.6923084259033,28.3159217834473,22.413875579834,40000
F2792,2.82258057594299,4.29813718795776,3.61913704872131,60000
F2795,4.60526323318481,7.37056255340576,5.8342752456665,25000
F2796,2.41935467720032,3.68411755561829,3.10211753845215,30000
F2799,2.82258057594299,4.29813718795776,3.61913704872131,150000
F2803,7.98509454727173,12.7798652648926,10.1160860061646,26800
F2805,2.9569890499115,4.50281047821045,3.79147696495056,80000
F2806,10,16.0046501159668,12.6687116622925,60000
F2807,2.82258057594299,4.29813718795776,3.61913704872131,70000
F2808,2.68817186355591,4.09346389770508,3.44679713249207,25000
F2810,3.67647051811218,5.88406229019165,4.65761470794678,30000
F2813,2.68817186355591,4.09346389770508,3.44679713249207,60000
F2814,9.28792572021484,14.8650007247925,11.7666063308716,22500
F2818,4.79105663299561,7.66791915893555,6.06965208053589,34500
F2820,2.26244354248047,3.62096166610718,2.86622452735901,40000
F2821,3.68421053886414,5.89645004272461,4.66742038726807,30000
F2825,5.65610837936401,9.05240440368652,7.16556119918823,60000
F2828,3.22580647468567,4.91215658187866,4.13615655899048,50000
F2833,5.65610837936401,9.05240440368652,7.16556119918823,30000
F2838,4.35085296630859,6.96338796615601,5.51197052001953,90000
F2841,21.5384616851807,34.4715576171875,27.2864570617676,15000
F2844,2.68817186355591,4.09346389770508,3.44679713249207,50000
F2847,3.22580647468567,4.91215658187866,4.13615655899048,60000
F2855,4.69892072677612,7.52045869827271,5.9529275894165,64000
F2858,4.24208116531372,6.78930282592773,5.37417078018188,10000
F2860,2.68817186355591,4.09346389770508,3.44679713249207,30000
F2863,12.9092359542847,20.6607818603516,16.3543395996094,57000
F2865,2.68817186355591,4.09346389770508,3.44679713249207,30000
F2870,5.26315784454346,8.42350006103516,6.66774320602417,20000
F2871,5.65610837936401,9.05240440368652,7.16556119918823,80000
F2872,6.25,10.0029067993164,7.91794490814209,30000
F2875,2.63157892227173,4.21175003051758,3.33387160301209,150000
F2880,3.6199095249176,5.79353857040405,4.58595895767212,18000
F2881,3.22580647468567,4.91215658187866,4.13615655899048,55000
F2882,4.85829925537109,7.77553844451904,6.15483951568604,60000
F2884,24.1176471710205,38.5994529724121,30.5539531707764,12000
F2885,3.22580647468567,4.91215658187866,4.13615655899048,60000
F2889,17.6923084259033,28.3159217834473,22.413875579834,60000
F2890,3.94736838340759,6.31762504577637,5.00080728530884,15000
F2891,23.529411315918,37.6580009460449,29.8087329864502,60000
F2894,6.38807582855225,10.2238922119141,8.09286880493164,24000
F2896,3.22580647468567,4.91215658187866,4.13615655899048,30000
F2898,6.8111457824707,10.9010009765625,8.62884426116943,20000
F2901,3.15789484977722,5.05410051345825,4.00064611434937,20000
F2903,3.22580647468567,4.91215658187866,4.13615655899048,40000
F2905,3.11085963249207,4.97882223129272,3.94105839729309,40000
F2906,31.1764717102051,49.8968544006348,39.4965744018555,100000
F2909,20,32.0093002319336,25.337423324585,15000
F2912,4.25101184844971,6.80359649658203,5.38548469543457,28000
F2914,5.87044525146484,9.39544296264648,7.43709850311279,20000
F2915,22.3076915740967,35.7026824951172,28.2609729766846,18000
F2921,5.41795682907104,8.67125034332275,6.86385345458984,57000
F2926,2.68817186355591,4.09346389770508,3.44679713249207,40000
F2927,4.52488708496094,7.24192333221436,5.73244905471802,48000
F2928,16.9230766296387,27.0847949981689,21.439359664917,150000
F2929,20,32.0093002319336,25.337423324585,30000
F2930,2.82258057594299,4.29813718795776,3.61913704872131,10000
F2932,3.22580647468567,4.91215658187866,4.13615655899048,20000
F2934,5.98882055282593,9.58489799499512,7.58706474304199,21000
F2938,23.0769233703613,36.9338073730469,29.2354888916016,28000
F2940,6.92041540145874,11.0758829116821,8.76727485656738,250000
F2941,4.00278472900391,6.40631723403931,5.07101249694824,20000
F2946,2.41935467720032,3.68411755561829,3.10211753845215,40000
F2949,3.16742062568665,5.06934642791748,4.01271390914917,87000
F2950,4.52488708496094,7.24192333221436,5.73244905471802,60000
F2952,4.79105663299561,7.66791915893555,6.06965208053589,11000
F2953,6.52116012573242,10.4368886947632,8.26146984100342,40000
F2954,5.19031143188477,8.30691242218018,6.57545614242554,20000
F2956,3.82875061035156,6.1277813911438,4.85053396224976,25000
F2957,4.60526323318481,7.37056255340576,5.8342752456665,26000
F2961,22.3076915740967,35.7026824951172,28.2609729766846,12000
F2964,3.82875061035156,6.1277813911438,4.85053396224976,20000
F2967,3.22580647468567,4.91215658187866,4.13615655899048,120000
F2969,20,32.0093002319336,25.337423324585,16800
F2972,4.52488708496094,7.24192333221436,5.73244905471802,40000
F2982,6.92041540145874,11.0758829116821,8.76727485656738,40000
F2983,2.68817186355591,4.09346389770508,3.44679713249207,70000
F2985,4.80769205093384,7.69454336166382,6.09072685241699,45000
F2986,2.63157892227173,4.21175003051758,3.33387160301209,14000
F2992,4.80769205093384,7.69454336166382,6.09072685241699,80000
F2993,14.9999990463257,24.0069751739502,19.0030670166016,60000
F2996,3.11085963249207,4.97882223129272,3.94105839729309,15000
F2999,5.59210538864136,8.94996929168701,7.08447742462158,15550
F3005,2.26244354248047,3.62096166610718,2.86622452735901,30000
F3006,10,16.0046501159668,12.6687116622925,40000
F3010,14.9999990463257,24.0069751739502,19.0030670166016,75000
F3012,20,32.0093002319336,25.337423324585,13000
F3014,5.3233962059021,8.51990985870361,6.74405717849731,120000
F3015,3.6199095249176,5.79353857040405,4.58595895767212,54000
F3019,2.41935467720032,3.68411755561829,3.10211753845215,20000
F3020,5.19031143188477,8.30691242218018,6.57545614242554,40000
F3024,3.94736838340759,6.31762504577637,5.00080728530884,30000
F3030,23.0769233703613,36.9338073730469,29.2354888916016,120000
F3031,16.153844833374,25.8536643981934,20.4648418426514,20000
F3032,18.4615383148193,29.547046661377,23.3883895874023,20000
F3036,2.63157892227173,4.21175003051758,3.33387160301209,16000
F3038,4.87295532226563,7.79899454116821,6.17340660095215,20915
F3043,3.65471625328064,5.84924554824829,4.63005447387695,40000
F3047,2.26244354248047,3.62096166610718,2.86622452735901,15000
F3050,3.39366507530212,5.43144226074219,4.29933643341064,10000
F3055,2.71493220329285,4.34515428543091,3.43946933746338,20000
F3059,2.68817186355591,4.09346389770508,3.44679713249207,10000
F3060,19.230770111084,30.7781753540039,24.3629093170166,30000
F3064,24.1176471710205,38.5994529724121,30.5539531707764,40000
F3066,4.79105663299561,7.66791915893555,6.06965208053589,78500
F3067,19.230770111084,30.7781753540039,24.3629093170166,15000
F3069,25,40.0116271972656,31.6717796325684,12000
F3070,4.85829925537109,7.77553844451904,6.15483951568604,19000
F3073,20,32.0093002319336,25.337423324585,12000
F3074,5.37330293655396,8.5997838973999,6.8072829246521,50000
F3075,5.59210538864136,8.94996929168701,7.08447742462158,150000
F3076,20,32.0093002319336,25.337423324585,20000
F3083,20.5882358551025,32.9507522583008,26.0826416015625,40000
F3089,2.26244354248047,3.62096166610718,2.86622452735901,67925
F3095,2.26244354248047,3.62096166610718,2.86622452735901,60000
F3096,4.07239818572998,6.51773071289063,5.15920352935791,14000
F3103,6.65424537658691,10.6498870849609,8.43007183074951,100000
F3106,10.5882349014282,16.9461002349854,13.41392993927,60000
F3107,9.71519756317139,15.5488348007202,12.3079042434692,40000
F3109,5.26315784454346,8.42350006103516,6.66774320602417,40000
F3110,3.22580647468567,4.91215658187866,4.13615655899048,150000
F3111,2.9569890499115,4.50281047821045,3.79147696495056,40000
F3113,4.85829925537109,7.77553844451904,6.15483951568604,120000
F3121,3.22580647468567,4.91215658187866,4.13615655899048,40000
F3122,3.6199095249176,5.79353857040405,4.58595895767212,15000
F3123,4.25871706008911,6.81592798233032,5.39524602890015,98000
F3124,2.26244354248047,3.62096166610718,2.86622452735901,25000
F3125,3.02419328689575,4.60514688491821,3.87764668464661,50000
F3129,18.4615383148193,29.547046661377,23.3883895874023,40000
F3130,2.41935467720032,3.68411755561829,3.10211753845215,200000
F3131,3.22580647468567,4.91215658187866,4.13615655899048,15000
F3133,4.12563180923462,6.60293006896973,5.22664451599121,146750
F3134,3.16742062568665,5.06934642791748,4.01271390914917,22000
F3136,20,32.0093002319336,25.337423324585,25000
F3139,2.68817186355591,4.09346389770508,3.44679713249207,10000
F3140,18.7499980926514,30.0087184906006,23.753833770752,70000
F3144,3.67647051811218,5.88406229019165,4.65761470794678,23000
F3145,16,25.6074409484863,20.2699394226074,60000
F3146,5.87044525146484,9.39544296264648,7.43709850311279,55000
F3151,19.230770111084,30.7781753540039,24.3629093170166,20000
F3155,17.9999980926514,28.8083686828613,22.8036804199219,30000
F3157,4.12563180923462,6.60293006896973,5.22664451599121,55000
F3159,18.235294342041,29.1849498748779,23.1017684936523,30000
F3163,2.68817186355591,4.09346389770508,3.44679713249207,18000
F3166,4.00278472900391,6.40631723403931,5.07101249694824,28000
F3169,2.68817186355591,4.09346389770508,3.44679713249207,100000
F3174,5.9210524559021,9.47643756866455,7.50121116638184,112000
F3179,3.22580647468567,4.91215658187866,4.13615655899048,100000
F3181,3.02419328689575,4.60514688491821,3.87764668464661,100000
F3185,2.26244354248047,3.62096166610718,2.86622452735901,10000
F3189,9.71519756317139,15.5488348007202,12.3079042434692,28500
F3191,4.35085296630859,6.96338796615601,5.51197052001953,100000
F3192,4.12563180923462,6.60293006896973,5.22664451599121,20000
F3193,5.87044525146484,9.39544296264648,7.43709850311279,21000
F3195,3.04659485816956,4.63925886154175,3.90636992454529,30000
F3196,17.9999980926514,28.8083686828613,22.8036804199219,30000
F3198,4.60526323318481,7.37056255340576,5.8342752456665,100000
F3199,2.99539160728455,4.56128835678101,3.84071683883667,50000
F3207,2.41935467720032,3.68411755561829,3.10211753845215,20000
F3212,3.22580647468567,4.91215658187866,4.13615655899048,15000
F3213,2.63157892227173,4.21175003051758,3.33387160301209,25000
F3217,24.1176471710205,38.5994529724121,30.5539531707764,30000
F3220,2.82258057594299,4.29813718795776,3.61913704872131,60000
F3223,11.578387260437,18.5308036804199,14.6683254241943,80000
F3225,21.764705657959,34.8336524963379,27.5730800628662,60000
F3226,2.99539160728455,4.56128835678101,3.84071683883667,100000
F3227,10,16.0046501159668,12.6687116622925,20000
F3232,5.19031143188477,8.30691242218018,6.57545614242554,40000
F3234,6.12190580368042,9.79789638519287,7.75566625595093,80000
F3239,3.22580647468567,4.91215658187866,4.13615655899048,70000
F3242,4.85829925537109,7.77553844451904,6.15483951568604,20000
F3253,3.11085963249207,4.97882223129272,3.94105839729309,15000
F3254,18.4615383148193,29.547046661377,23.3883895874023,42000
F3255,3.22580647468567,4.91215658187866,4.13615655899048,30000
F3258,4.3918023109436,7.02892589569092,5.56384754180908,10000
F3259,20,32.0093002319336,25.337423324585,25000
F3263,2.71493220329285,4.34515428543091,3.43946933746338,40000
F3269,4.35085296630859,6.96338796615601,5.51197052001953,40000
F3270,2.41935467720032,3.68411755561829,3.10211753845215,30000
F3277,3.22580647468567,4.91215658187866,4.13615655899048,25000
F3278,5.87044525146484,9.39544296264648,7.43709850311279,18000
F3283,4.21052646636963,6.73880052566528,5.33419466018677,50000
F3285,5.87044525146484,9.39544296264648,7.43709850311279,19000
F3287,4.25101184844971,6.80359649658203,5.38548469543457,48000
F3288,2.41935467720032,3.68411755561829,3.10211753845215,60000
F3293,4.79876136779785,7.68025016784668,6.07941293716431,15000
F3294,25,40.0116271972656,31.6717796325684,50000
F3299,3.22580647468567,4.91215658187866,4.13615655899048,20000
F3302,4.52488708496094,7.24192333221436,5.73244905471802,25000
F3303,2.82258057594299,4.29813718795776,3.61913704872131,30000
F3304,2.41935467720032,3.68411755561829,3.10211753845215,20000
F3305,5.0904974937439,8.14716339111328,6.44900512695313,28000
F3306,3.65471625328064,5.84924554824829,4.63005447387695,40000
F3307,2.63157892227173,4.21175003051758,3.33387160301209,10000
F3309,4.79876136779785,7.68025016784668,6.07941293716431,45000
F3313,3.22580647468567,4.91215658187866,4.13615655899048,40000
F3318,4.35085296630859,6.96338796615601,5.51197052001953,60000
F3319,2.68817186355591,4.09346389770508,3.44679713249207,30000
F3327,4.85829925537109,7.77553844451904,6.15483951568604,50000
F3330,20,32.0093002319336,25.337423324585,200000
F3331,9.1163158416748,14.5903453826904,11.5491981506348,10000
F3332,5.9210524559021,9.47643756866455,7.50121116638184,60000
F3333,5.10835933685303,8.17575073242188,6.47163343429565,15000
F3337,2.9569890499115,4.50281047821045,3.79147696495056,40000
F3339,3.39366507530212,5.43144226074219,4.29933643341064,40000
F3346,4.80769205093384,7.69454336166382,6.09072685241699,80000
F3347,4.92414140701294,7.88091659545898,6.23825311660767,15000
F3351,3.67647051811218,5.88406229019165,4.65761470794678,25000
F3354,3.22580647468567,4.91215658187866,4.13615655899048,55000
F3355,20.5882358551025,32.9507522583008,26.0826416015625,50000
F3357,4.24208116531372,6.78930282592773,5.37417078018188,50000
F3361,5.87044525146484,9.39544296264648,7.43709850311279,30000
F3363,4.25101184844971,6.80359649658203,5.38548469543457,20000
F3366,3.94736838340759,6.31762504577637,5.00080728530884,32000
F3369,4.79105663299561,7.66791915893555,6.06965208053589,30000
F3371,4.00278472900391,6.40631723403931,5.07101249694824,170000
F3374,3.22580647468567,4.91215658187866,4.13615655899048,15000
F3376,5.26315784454346,8.42350006103516,6.66774320602417,20000
F3379,4.52488708496094,7.24192333221436,5.73244905471802,40000
F3382,3.39366507530212,5.43144226074219,4.29933643341064,30000
F3390,2.68817186355591,4.09346389770508,3.44679713249207,50000
F3394,6.07287454605103,9.71942329406738,7.69355010986328,60000
F3396,3.22580647468567,4.91215658187866,4.13615655899048,50000
F3398,9.71519756317139,15.5488348007202,12.3079042434692,55000
F3400,4.69892072677612,7.52045869827271,5.9529275894165,20000
F3401,2.26244354248047,3.62096166610718,2.86622452735901,15000
F3403,3.67647051811218,5.88406229019165,4.65761470794678,180000
F3408,2.41935467720032,3.68411755561829,3.10211753845215,90000
F3409,4.52488708496094,7.24192333221436,5.73244905471802,50000
F3416,3.61842107772827,5.79115629196167,4.58407354354858,98000
F3422,4.35085296630859,6.96338796615601,5.51197052001953,31300
F3426,4.79876136779785,7.68025016784668,6.07941293716431,19000
F3429,20,32.0093002319336,25.337423324585,15000
F3430,3.22580647468567,4.91215658187866,4.13615655899048,20000
F3433,6.8111457824707,10.9010009765625,8.62884426116943,50000
F3435,23.0769233703613,36.9338073730469,29.2354888916016,14500
F3436,5.05722665786743,8.09391403198242,6.4068546295166,110000
F3437,14.9999990463257,24.0069751739502,19.0030670166016,20000
F3442,3.39366507530212,5.43144226074219,4.29933643341064,20000
F3443,20,32.0093002319336,25.337423324585,40000
